NOMBRE_COMUNA_EGRESO;IPS;PROMEDIO_COMUNA_gral;PROMEDIO_COMUNA_NOTA
PROVIDENCIA;20.18;716.5;716.5
CERRO NAVIA;85.74;572.78;572.78
PROVIDENCIA;20.18;651.8890295236292;651.8890295236292
LA REINA;32.42;487.5;487.5
ÑUÑOA;30.63;512.0;512.0
LA PINTANA;89.36;585.97;585.97
PROVIDENCIA;20.18;547.5;547.5
CERRO NAVIA;85.74;534.5;534.5
LA PINTANA;89.36;400.08;400.08
LA PINTANA;89.36;579.45;579.45
LO BARNECHEA;24.97;890.5;890.5
PROVIDENCIA;20.18;756.79;756.79
LAS CONDES;13.19;575.98;575.98
LAS CONDES;13.19;579.0;579.0
CERRO NAVIA;85.74;575.74;575.74
ÑUÑOA;30.63;654.5;654.5
LAS CONDES;13.19;624.84;624.84
LAS CONDES;13.19;586.24;586.24
LO ESPEJO;87.0;565.78;565.78
LO BARNECHEA;24.97;433.0;433.0
LA PINTANA;89.36;630.0;630.0
PROVIDENCIA;20.18;570.78;570.78
CERRO NAVIA;85.74;582.75;582.75
VITACURA;3.32;625.83;625.83
LO ESPEJO;87.0;565.32;565.32
CERRO NAVIA;85.74;395.0;395.0
ÑUÑOA;30.63;574.42;574.42
PROVIDENCIA;20.18;868.5;868.5
VITACURA;3.32;772.41;772.41
LO ESPEJO;87.0;593.13;593.13
LO BARNECHEA;24.97;563.59;563.59
ÑUÑOA;30.63;579.11;579.11
LO BARNECHEA;24.97;633.5;633.5
PROVIDENCIA;20.18;814.0;814.0
LAS CONDES;13.19;543.5;543.5
LA REINA;32.42;598.5;598.5
LO ESPEJO;87.0;375.5;375.5
LA PINTANA;89.36;399.5;399.5
LA PINTANA;89.36;529.5;529.5
LAS CONDES;13.19;605.15;605.15
LAS CONDES;13.19;574.23;574.23
LO BARNECHEA;24.97;406.81;406.81
ÑUÑOA;30.63;544.5;544.5
CERRO NAVIA;85.74;807.5;807.5
LA PINTANA;89.36;521.5;521.5
LA PINTANA;89.36;569.6;569.6
LA PINTANA;89.36;573.95;573.95
CERRO NAVIA;85.74;536.0;536.0
ÑUÑOA;30.63;593.0;593.0
ÑUÑOA;30.63;710.5;710.5
LA PINTANA;89.36;478.5;478.5
VITACURA;3.32;572.5;572.5
PROVIDENCIA;20.18;575.91;575.91
PROVIDENCIA;20.18;533.5;533.5
PROVIDENCIA;20.18;852.5;852.5
LO ESPEJO;87.0;574.27;574.27
PROVIDENCIA;20.18;901.5;901.5
PROVIDENCIA;20.18;834.0;834.0
VITACURA;3.32;532.5;532.5
ÑUÑOA;30.63;563.0;563.0
LO BARNECHEA;24.97;713.0;713.0
LO BARNECHEA;24.97;605.63;605.63
LO BARNECHEA;24.97;587.5;587.5
PROVIDENCIA;20.18;856.0;856.0
LA PINTANA;89.36;589.89;589.89
PROVIDENCIA;20.18;745.5;745.5
CERRO NAVIA;85.74;571.27;571.27
PROVIDENCIA;20.18;821.5;821.5
CERRO NAVIA;85.74;572.57;572.57
LAS CONDES;13.19;677.5;677.5
PROVIDENCIA;20.18;652.0;652.0
LA PINTANA;89.36;664.0;664.0
LA PINTANA;89.36;469.0;469.0
VITACURA;3.32;596.0;596.0
LA PINTANA;89.36;567.71;567.71
ÑUÑOA;30.63;490.0;490.0
LA PINTANA;89.36;584.05;584.05
ÑUÑOA;30.63;740.15;740.15
LA PINTANA;89.36;690.5;690.5
VITACURA;3.32;596.73;596.73
LA PINTANA;89.36;578.68;578.68
PROVIDENCIA;20.18;815.0;815.0
LAS CONDES;13.19;686.0;686.0
ÑUÑOA;30.63;553.5;553.5
LA REINA;32.42;606.0;606.0
PROVIDENCIA;20.18;874.0;874.0
CERRO NAVIA;85.74;572.45;572.45
ÑUÑOA;30.63;673.0;673.0
LO ESPEJO;87.0;663.5;663.5
LAS CONDES;13.19;727.5;727.5
PROVIDENCIA;20.18;771.97;771.97
LAS CONDES;13.19;472.0;472.0
LA REINA;32.42;402.24;402.24
LO BARNECHEA;24.97;562.59;562.59
LAS CONDES;13.19;502.5;502.5
ÑUÑOA;30.63;890.5;890.5
PROVIDENCIA;20.18;589.0;589.0
LA PINTANA;89.36;458.0;458.0
PROVIDENCIA;20.18;580.16;580.16
LO BARNECHEA;24.97;827.0;827.0
PROVIDENCIA;20.18;636.12;636.12
PROVIDENCIA;20.18;726.5;726.5
ÑUÑOA;30.63;640.42;640.42
LAS CONDES;13.19;405.84;405.84
LAS CONDES;13.19;716.9896068251132;716.9896068251132
LA PINTANA;89.36;662.5;662.5
VITACURA;3.32;583.3;583.3
LAS CONDES;13.19;750.5;750.5
VITACURA;3.32;584.26;584.26
ÑUÑOA;30.63;583.17;583.17
LO ESPEJO;87.0;465.3;465.3
LA PINTANA;89.36;589.72;589.72
LA PINTANA;89.36;577.49;577.49
PROVIDENCIA;20.18;928.5;928.5
LO BARNECHEA;24.97;574.5;574.5
PROVIDENCIA;20.18;578.67;578.67
PROVIDENCIA;20.18;497.5;497.5
ÑUÑOA;30.63;748.5;748.5
LO ESPEJO;87.0;521.5;521.5
CERRO NAVIA;85.74;487.46;487.46
PROVIDENCIA;20.18;819.5;819.5
CERRO NAVIA;85.74;577.13;577.13
LA PINTANA;89.36;506.0;506.0
LO BARNECHEA;24.97;519.0;519.0
ÑUÑOA;30.63;573.5;573.5
LA PINTANA;89.36;482.34;482.34
CERRO NAVIA;85.74;485.0;485.0
LO ESPEJO;87.0;508.5;508.5
ÑUÑOA;30.63;575.84;575.84
CERRO NAVIA;85.74;453.5;453.5
LAS CONDES;13.19;835.0;835.0
LA PINTANA;89.36;534.5;534.5
LAS CONDES;13.19;416.35;416.35
LO BARNECHEA;24.97;567.79;567.79
LAS CONDES;13.19;411.73;411.73
ÑUÑOA;30.63;680.5;680.5
LAS CONDES;13.19;733.0;733.0
PROVIDENCIA;20.18;810.5;810.5
LA PINTANA;89.36;585.99;585.99
LA PINTANA;89.36;566.83;566.83
LA PINTANA;89.36;573.98;573.98
LA PINTANA;89.36;588.87;588.87
LA PINTANA;89.36;528.0;528.0
LA REINA;32.42;535.0;535.0
ÑUÑOA;30.63;397.32;397.32
PROVIDENCIA;20.18;537.5;537.5
LA PINTANA;89.36;595.62;595.62
ÑUÑOA;30.63;916.0;916.0
CERRO NAVIA;85.74;585.37;585.37
PROVIDENCIA;20.18;706.0;706.0
LO ESPEJO;87.0;457.0;457.0
LA PINTANA;89.36;643.5;643.5
ÑUÑOA;30.63;499.5;499.5
ÑUÑOA;30.63;555.0;555.0
PROVIDENCIA;20.18;584.48;584.48
ÑUÑOA;30.63;759.0;759.0
LA REINA;32.42;641.5;641.5
LAS CONDES;13.19;840.5;840.5
LA PINTANA;89.36;628.5;628.5
ÑUÑOA;30.63;737.35;737.35
LA REINA;32.42;580.68;580.68
ÑUÑOA;30.63;639.0;639.0
LAS CONDES;13.19;516.0;516.0
LO ESPEJO;87.0;548.86;548.86
VITACURA;3.32;873.92;873.92
ÑUÑOA;30.63;582.08;582.08
PROVIDENCIA;20.18;389.18;389.18
LA PINTANA;89.36;569.09;569.09
ÑUÑOA;30.63;892.5;892.5
ÑUÑOA;30.63;398.92;398.92
LA PINTANA;89.36;615.5;615.5
LAS CONDES;13.19;580.93;580.93
CERRO NAVIA;85.74;584.06;584.06
LA PINTANA;89.36;663.0;663.0
LA REINA;32.42;428.0;428.0
PROVIDENCIA;20.18;584.39;584.39
LA PINTANA;89.36;633.0;633.0
LA PINTANA;89.36;431.0;431.0
VITACURA;3.32;410.11;410.11
CERRO NAVIA;85.74;742.0;742.0
ÑUÑOA;30.63;400.81;400.81
LA REINA;32.42;598.0;598.0
ÑUÑOA;30.63;575.5;575.5
PROVIDENCIA;20.18;612.91;612.91
ÑUÑOA;30.63;820.0;820.0
PROVIDENCIA;20.18;458.0;458.0
ÑUÑOA;30.63;662.0;662.0
LO BARNECHEA;24.97;575.42;575.42
ÑUÑOA;30.63;460.0;460.0
PROVIDENCIA;20.18;824.5;824.5
VITACURA;3.32;882.0;882.0
LA PINTANA;89.36;637.5;637.5
LAS CONDES;13.19;561.5;561.5
ÑUÑOA;30.63;808.0;808.0
LO BARNECHEA;24.97;583.44;583.44
LAS CONDES;13.19;803.0;803.0
PROVIDENCIA;20.18;830.5;830.5
ÑUÑOA;30.63;691.0;691.0
LA PINTANA;89.36;570.93;570.93
PROVIDENCIA;20.18;643.0;643.0
PROVIDENCIA;20.18;719.0;719.0
ÑUÑOA;30.63;807.7412211545757;807.7412211545757
LAS CONDES;13.19;586.0;586.0
LO BARNECHEA;24.97;566.85;566.85
ÑUÑOA;30.63;551.0;551.0
PROVIDENCIA;20.18;870.0;870.0
VITACURA;3.32;586.62;586.62
LA REINA;32.42;674.0;674.0
PROVIDENCIA;20.18;575.94;575.94
LA PINTANA;89.36;569.52;569.52
LA PINTANA;89.36;575.55;575.55
LA PINTANA;89.36;601.0;601.0
PROVIDENCIA;20.18;708.5;708.5
LA REINA;32.42;594.5;594.5
VITACURA;3.32;585.32;585.32
LA REINA;32.42;600.69;600.69
LA REINA;32.42;512.0;512.0
PROVIDENCIA;20.18;570.0;570.0
LAS CONDES;13.19;395.24;395.24
ÑUÑOA;30.63;578.14;578.14
LO BARNECHEA;24.97;590.69;590.69
ÑUÑOA;30.63;632.5;632.5
LA REINA;32.42;400.0;400.0
PROVIDENCIA;20.18;799.0;799.0
ÑUÑOA;30.63;582.72;582.72
LO BARNECHEA;24.97;578.39;578.39
ÑUÑOA;30.63;406.55;406.55
LAS CONDES;13.19;722.0;722.0
LAS CONDES;13.19;757.5;757.5
LO BARNECHEA;24.97;579.96;579.96
LA REINA;32.42;432.5;432.5
LA PINTANA;89.36;626.5;626.5
CERRO NAVIA;85.74;529.5;529.5
ÑUÑOA;30.63;753.5;753.5
ÑUÑOA;30.63;521.0;521.0
LO BARNECHEA;24.97;542.5;542.5
VITACURA;3.32;607.69;607.69
LA REINA;32.42;586.81;586.81
VITACURA;3.32;405.69;405.69
LAS CONDES;13.19;849.5;849.5
LA PINTANA;89.36;563.72;563.72
ÑUÑOA;30.63;547.0;547.0
LA REINA;32.42;917.5;917.5
LAS CONDES;13.19;824.5;824.5
LAS CONDES;13.19;831.0;831.0
LAS CONDES;13.19;589.85;589.85
LO BARNECHEA;24.97;537.96;537.96
LA PINTANA;89.36;566.26;566.26
LA PINTANA;89.36;585.72;585.72
LA PINTANA;89.36;785.0;785.0
ÑUÑOA;30.63;718.0;718.0
CERRO NAVIA;85.74;583.0;583.0
ÑUÑOA;30.63;755.0;755.0
PROVIDENCIA;20.18;932.0;932.0
PROVIDENCIA;20.18;395.55;395.55
LA REINA;32.42;595.64;595.64
ÑUÑOA;30.63;760.0;760.0
LAS CONDES;13.19;888.5;888.5
VITACURA;3.32;849.0;849.0
LAS CONDES;13.19;777.0;777.0
LA REINA;32.42;594.49;594.49
CERRO NAVIA;85.74;527.5;527.5
ÑUÑOA;30.63;580.74;580.74
LO BARNECHEA;24.97;574.59;574.59
ÑUÑOA;30.63;837.0;837.0
VITACURA;3.32;832.5;832.5
LAS CONDES;13.19;577.73;577.73
ÑUÑOA;30.63;623.0;623.0
PROVIDENCIA;20.18;531.0;531.0
ÑUÑOA;30.63;559.0;559.0
PROVIDENCIA;20.18;830.0;830.0
LA PINTANA;89.36;676.5;676.5
ÑUÑOA;30.63;706.0;706.0
ÑUÑOA;30.63;895.5;895.5
LO BARNECHEA;24.97;514.5;514.5
ÑUÑOA;30.63;580.5;580.5
ÑUÑOA;30.63;687.0;687.0
ÑUÑOA;30.63;875.0;875.0
ÑUÑOA;30.63;735.5;735.5
LAS CONDES;13.19;603.38;603.38
LO ESPEJO;87.0;393.0;393.0
LA PINTANA;89.36;543.5;543.5
PROVIDENCIA;20.18;843.0;843.0
LA PINTANA;89.36;591.09;591.09
LA PINTANA;89.36;534.0;534.0
LA PINTANA;89.36;510.0;510.0
CERRO NAVIA;85.74;489.0;489.0
ÑUÑOA;30.63;588.2;588.2
PROVIDENCIA;20.18;578.57;578.57
LAS CONDES;13.19;593.95;593.95
VITACURA;3.32;586.23;586.23
VITACURA;3.32;923.5;923.5
LO BARNECHEA;24.97;462.0;462.0
CERRO NAVIA;85.74;578.5;578.5
LAS CONDES;13.19;405.53;405.53
LAS CONDES;13.19;767.5591919365693;767.5591919365693
LA PINTANA;89.36;549.5;549.5
PROVIDENCIA;20.18;898.0;898.0
PROVIDENCIA;20.18;867.5;867.5
LA REINA;32.42;678.0;678.0
VITACURA;3.32;768.5;768.5
ÑUÑOA;30.63;757.5;757.5
PROVIDENCIA;20.18;851.0;851.0
LA PINTANA;89.36;810.5;810.5
LAS CONDES;13.19;582.8;582.8
ÑUÑOA;30.63;775.0;775.0
PROVIDENCIA;20.18;550.0;550.0
PROVIDENCIA;20.18;569.5;569.5
LO BARNECHEA;24.97;493.5;493.5
ÑUÑOA;30.63;562.5;562.5
LA PINTANA;89.36;572.92;572.92
LA PINTANA;89.36;573.6;573.6
VITACURA;3.32;799.5;799.5
LAS CONDES;13.19;573.41;573.41
LA REINA;32.42;912.0;912.0
LA PINTANA;89.36;550.5;550.5
LAS CONDES;13.19;665.0;665.0
LA PINTANA;89.36;889.0;889.0
LA PINTANA;89.36;511.5;511.5
ÑUÑOA;30.63;585.0;585.0
LO ESPEJO;87.0;421.0;421.0
PROVIDENCIA;20.18;687.0;687.0
LO BARNECHEA;24.97;846.5;846.5
LO ESPEJO;87.0;602.0;602.0
CERRO NAVIA;85.74;447.0;447.0
LO BARNECHEA;24.97;891.0;891.0
VITACURA;3.32;594.0;594.0
LA PINTANA;89.36;586.32;586.32
PROVIDENCIA;20.18;544.5;544.5
PROVIDENCIA;20.18;577.96;577.96
CERRO NAVIA;85.74;582.84;582.84
VITACURA;3.32;618.0;618.0
LAS CONDES;13.19;657.5;657.5
LAS CONDES;13.19;711.0;711.0
LAS CONDES;13.19;829.5;829.5
LO BARNECHEA;24.97;590.04;590.04
ÑUÑOA;30.63;684.0;684.0
PROVIDENCIA;20.18;398.28;398.28
LA PINTANA;89.36;566.49;566.49
ÑUÑOA;30.63;736.0;736.0
PROVIDENCIA;20.18;579.46;579.46
ÑUÑOA;30.63;661.5;661.5
LO ESPEJO;87.0;582.23;582.23
LO ESPEJO;87.0;579.37;579.37
CERRO NAVIA;85.74;630.0;630.0
VITACURA;3.32;675.0;675.0
PROVIDENCIA;20.18;679.6514183749628;679.6514183749628
LAS CONDES;13.19;640.5;640.5
PROVIDENCIA;20.18;520.0;520.0
VITACURA;3.32;877.0;877.0
LAS CONDES;13.19;664.5;664.5
ÑUÑOA;30.63;579.79;579.79
PROVIDENCIA;20.18;571.5;571.5
LA REINA;32.42;806.5;806.5
LA PINTANA;89.36;571.12;571.12
LAS CONDES;13.19;410.26;410.26
PROVIDENCIA;20.18;586.08;586.08
LA PINTANA;89.36;625.5;625.5
LA REINA;32.42;588.39;588.39
ÑUÑOA;30.63;603.5;603.5
LA REINA;32.42;734.5;734.5
LO BARNECHEA;24.97;383.0;383.0
PROVIDENCIA;20.18;589.5;589.5
LA PINTANA;89.36;756.5;756.5
LO BARNECHEA;24.97;602.0;602.0
LAS CONDES;13.19;474.0;474.0
LA PINTANA;89.36;489.0;489.0
LO ESPEJO;87.0;568.92;568.92
LA PINTANA;89.36;518.5;518.5
PROVIDENCIA;20.18;694.0;694.0
LA PINTANA;89.36;562.0;562.0
ÑUÑOA;30.63;824.0;824.0
PROVIDENCIA;20.18;723.5;723.5
VITACURA;3.32;925.0;925.0
PROVIDENCIA;20.18;632.5;632.5
ÑUÑOA;30.63;450.5;450.5
ÑUÑOA;30.63;630.0;630.0
PROVIDENCIA;20.18;515.0;515.0
PROVIDENCIA;20.18;673.5;673.5
PROVIDENCIA;20.18;401.52;401.52
PROVIDENCIA;20.18;899.5;899.5
PROVIDENCIA;20.18;484.0;484.0
LA PINTANA;89.36;563.45;563.45
CERRO NAVIA;85.74;563.0;563.0
LA PINTANA;89.36;597.0;597.0
LA PINTANA;89.36;524.06;524.06
LA REINA;32.42;695.0;695.0
ÑUÑOA;30.63;723.0;723.0
LA REINA;32.42;477.5;477.5
CERRO NAVIA;85.74;431.0;431.0
PROVIDENCIA;20.18;579.18;579.18
PROVIDENCIA;20.18;742.5;742.5
PROVIDENCIA;20.18;576.77;576.77
LAS CONDES;13.19;494.5;494.5
PROVIDENCIA;20.18;390.89;390.89
PROVIDENCIA;20.18;781.0;781.0
PROVIDENCIA;20.18;581.71;581.71
PROVIDENCIA;20.18;575.13;575.13
LAS CONDES;13.19;928.5;928.5
LAS CONDES;13.19;839.0;839.0
PROVIDENCIA;20.18;800.0;800.0
ÑUÑOA;30.63;806.0;806.0
LAS CONDES;13.19;470.5;470.5
LA REINA;32.42;585.55;585.55
LA PINTANA;89.36;606.0;606.0
LO BARNECHEA;24.97;570.24;570.24
PROVIDENCIA;20.18;584.8;584.8
PROVIDENCIA;20.18;821.0;821.0
ÑUÑOA;30.63;685.0;685.0
PROVIDENCIA;20.18;578.0;578.0
ÑUÑOA;30.63;575.9;575.9
ÑUÑOA;30.63;929.0;929.0
LA PINTANA;89.36;565.0;565.0
ÑUÑOA;30.63;821.0;821.0
CERRO NAVIA;85.74;594.79;594.79
CERRO NAVIA;85.74;581.77;581.77
LAS CONDES;13.19;632.4;632.4
ÑUÑOA;30.63;686.0;686.0
LA PINTANA;89.36;570.34;570.34
ÑUÑOA;30.63;740.0;740.0
LA REINA;32.42;700.5;700.5
LAS CONDES;13.19;737.5;737.5
LO ESPEJO;87.0;575.08;575.08
PROVIDENCIA;20.18;584.61;584.61
LO BARNECHEA;24.97;608.57;608.57
LAS CONDES;13.19;886.5;886.5
PROVIDENCIA;20.18;726.0;726.0
PROVIDENCIA;20.18;411.1;411.1
ÑUÑOA;30.63;575.98;575.98
LA PINTANA;89.36;595.0;595.0
ÑUÑOA;30.63;441.5;441.5
ÑUÑOA;30.63;629.0;629.0
LA PINTANA;89.36;630.5;630.5
PROVIDENCIA;20.18;535.5;535.5
LO BARNECHEA;24.97;910.0;910.0
PROVIDENCIA;20.18;726.9439720175355;726.9439720175355
LAS CONDES;13.19;873.5;873.5
ÑUÑOA;30.63;793.0;793.0
PROVIDENCIA;20.18;699.5;699.5
PROVIDENCIA;20.18;551.0;551.0
VITACURA;3.32;741.0;741.0
CERRO NAVIA;85.74;571.15;571.15
PROVIDENCIA;20.18;585.15;585.15
CERRO NAVIA;85.74;447.5;447.5
PROVIDENCIA;20.18;857.5;857.5
LAS CONDES;13.19;659.5;659.5
LA PINTANA;89.36;543.0;543.0
LAS CONDES;13.19;656.5;656.5
ÑUÑOA;30.63;794.0;794.0
ÑUÑOA;30.63;469.5;469.5
PROVIDENCIA;20.18;594.52;594.52
PROVIDENCIA;20.18;757.5;757.5
PROVIDENCIA;20.18;904.5;904.5
PROVIDENCIA;20.18;624.0;624.0
PROVIDENCIA;20.18;678.5;678.5
PROVIDENCIA;20.18;646.5;646.5
LA REINA;32.42;843.5;843.5
ÑUÑOA;30.63;780.0;780.0
CERRO NAVIA;85.74;511.5;511.5
LA PINTANA;89.36;842.5;842.5
ÑUÑOA;30.63;916.5;916.5
PROVIDENCIA;20.18;893.5;893.5
LAS CONDES;13.19;854.67;854.67
LA REINA;32.42;710.0;710.0
PROVIDENCIA;20.18;469.0;469.0
ÑUÑOA;30.63;563.5;563.5
CERRO NAVIA;85.74;593.78;593.78
LA PINTANA;89.36;576.1;576.1
ÑUÑOA;30.63;838.5;838.5
PROVIDENCIA;20.18;902.5;902.5
PROVIDENCIA;20.18;744.5;744.5
PROVIDENCIA;20.18;609.0;609.0
PROVIDENCIA;20.18;788.0;788.0
LAS CONDES;13.19;867.5;867.5
LA REINA;32.42;485.5;485.5
PROVIDENCIA;20.18;596.99;596.99
ÑUÑOA;30.63;738.0;738.0
PROVIDENCIA;20.18;594.92;594.92
ÑUÑOA;30.63;870.5;870.5
LAS CONDES;13.19;678.0;678.0
LO ESPEJO;87.0;671.5;671.5
LA PINTANA;89.36;549.0;549.0
PROVIDENCIA;20.18;707.5;707.5
PROVIDENCIA;20.18;646.4585002654671;646.4585002654671
ÑUÑOA;30.63;532.5;532.5
LA REINA;32.42;789.5;789.5
LAS CONDES;13.19;641.5;641.5
MARIA PINTO;83.02;600.5;600.5
LAS CONDES;13.19;890.5;890.5
LAS CONDES;13.19;551.0;551.0
VITACURA;3.32;409.13;409.13
LAS CONDES;13.19;753.5;753.5
PROVIDENCIA;20.18;801.5;801.5
PROVIDENCIA;20.18;842.0;842.0
VITACURA;3.32;870.0;870.0
LAS CONDES;13.19;506.5;506.5
LO BARNECHEA;24.97;691.0;691.0
ÑUÑOA;30.63;571.5;571.5
PROVIDENCIA;20.18;710.0;710.0
LAS CONDES;13.19;787.5;787.5
VITACURA;3.32;715.3268085967952;715.3268085967952
ÑUÑOA;30.63;538.0;538.0
ÑUÑOA;30.63;490.5;490.5
ÑUÑOA;30.63;591.0;591.0
PROVIDENCIA;20.18;578.44;578.44
LA PINTANA;89.36;567.5;567.5
ÑUÑOA;30.63;584.88;584.88
ÑUÑOA;30.63;663.5;663.5
LAS CONDES;13.19;624.0;624.0
PROVIDENCIA;20.18;896.5;896.5
PROVIDENCIA;20.18;791.0;791.0
ÑUÑOA;30.63;595.5;595.5
PROVIDENCIA;20.18;395.03;395.03
LAS CONDES;13.19;919.0;919.0
ÑUÑOA;30.63;811.0;811.0
CERRO NAVIA;85.74;596.0;596.0
LA PINTANA;89.36;648.0;648.0
LA PINTANA;89.36;587.81;587.81
LO BARNECHEA;24.97;583.39;583.39
CERRO NAVIA;85.74;563.16;563.16
VITACURA;3.32;589.83;589.83
PROVIDENCIA;20.18;606.5;606.5
PROVIDENCIA;20.18;671.0;671.0
LO ESPEJO;87.0;533.26;533.26
LA REINA;32.42;825.0;825.0
VITACURA;3.32;904.0;904.0
ÑUÑOA;30.63;504.5;504.5
LO ESPEJO;87.0;555.0;555.0
LA PINTANA;89.36;634.0;634.0
ÑUÑOA;30.63;394.17;394.17
LO ESPEJO;87.0;471.5;471.5
ÑUÑOA;30.63;821.5;821.5
PROVIDENCIA;20.18;681.5;681.5
LA REINA;32.42;928.5;928.5
ÑUÑOA;30.63;583.57;583.57
VITACURA;3.32;436.5;436.5
LA REINA;32.42;558.0;558.0
LO BARNECHEA;24.97;744.5;744.5
ÑUÑOA;30.63;858.5;858.5
LAS CONDES;13.19;464.5;464.5
MARIA PINTO;83.02;429.5;429.5
LO ESPEJO;87.0;477.0;477.0
LAS CONDES;13.19;721.5;721.5
VITACURA;3.32;742.0;742.0
LO ESPEJO;87.0;588.07;588.07
PROVIDENCIA;20.18;694.5;694.5
LAS CONDES;13.19;574.59;574.59
LA REINA;32.42;732.5;732.5
LAS CONDES;13.19;881.0;881.0
LAS CONDES;13.19;593.5;593.5
ÑUÑOA;30.63;601.05;601.05
ÑUÑOA;30.63;707.5;707.5
ÑUÑOA;30.63;640.0;640.0
PROVIDENCIA;20.18;825.0;825.0
LO BARNECHEA;24.97;524.5;524.5
VITACURA;3.32;768.0;768.0
CERRO NAVIA;85.74;701.0;701.0
LAS CONDES;13.19;592.0;592.0
PROVIDENCIA;20.18;672.5;672.5
ÑUÑOA;30.63;647.5;647.5
ÑUÑOA;30.63;828.0;828.0
ÑUÑOA;30.63;591.46;591.46
PROVIDENCIA;20.18;605.0;605.0
PROVIDENCIA;20.18;585.73;585.73
ÑUÑOA;30.63;581.89;581.89
LO BARNECHEA;24.97;673.5;673.5
ÑUÑOA;30.63;775.5;775.5
LA REINA;32.42;584.5;584.5
PROVIDENCIA;20.18;811.0;811.0
ÑUÑOA;30.63;712.8964890153916;712.8964890153916
LO ESPEJO;87.0;559.5;559.5
LO ESPEJO;87.0;620.5;620.5
LO BARNECHEA;24.97;708.5;708.5
PROVIDENCIA;20.18;803.5;803.5
ÑUÑOA;30.63;540.0;540.0
LAS CONDES;13.19;792.0;792.0
LA REINA;32.42;438.0;438.0
LO BARNECHEA;24.97;732.0;732.0
LA PINTANA;89.36;609.0;609.0
LAS CONDES;13.19;594.0;594.0
LO ESPEJO;87.0;585.88;585.88
LA REINA;32.42;761.5;761.5
PROVIDENCIA;20.18;592.22;592.22
ÑUÑOA;30.63;597.5;597.5
ÑUÑOA;30.63;638.0;638.0
LA REINA;32.42;809.0;809.0
PROVIDENCIA;20.18;915.0;915.0
PROVIDENCIA;20.18;590.5;590.5
LAS CONDES;13.19;577.55;577.55
PROVIDENCIA;20.18;580.63;580.63
LAS CONDES;13.19;393.54;393.54
LO ESPEJO;87.0;586.02;586.02
PROVIDENCIA;20.18;580.4;580.4
VITACURA;3.32;698.5;698.5
ÑUÑOA;30.63;800.0;800.0
PROVIDENCIA;20.18;910.0;910.0
LA REINA;32.42;859.0;859.0
LO BARNECHEA;24.97;594.87;594.87
LA PINTANA;89.36;576.47;576.47
LO ESPEJO;87.0;542.0;542.0
LAS CONDES;13.19;594.5;594.5
ÑUÑOA;30.63;652.5;652.5
PROVIDENCIA;20.18;582.5;582.5
PROVIDENCIA;20.18;595.0;595.0
ÑUÑOA;30.63;649.0;649.0
ÑUÑOA;30.63;722.5;722.5
ÑUÑOA;30.63;651.0;651.0
ÑUÑOA;30.63;719.5;719.5
PROVIDENCIA;20.18;577.93;577.93
PROVIDENCIA;20.18;744.0;744.0
PROVIDENCIA;20.18;918.5;918.5
LAS CONDES;13.19;784.0;784.0
LA PINTANA;89.36;593.0;593.0
LA PINTANA;89.36;545.0;545.0
LA PINTANA;89.36;694.5;694.5
LA PINTANA;89.36;538.5;538.5
ÑUÑOA;30.63;545.35;545.35
PROVIDENCIA;20.18;590.14;590.14
VITACURA;3.32;753.5;753.5
PROVIDENCIA;20.18;646.0;646.0
ÑUÑOA;30.63;432.5;432.5
MARIA PINTO;83.02;544.5;544.5
PROVIDENCIA;20.18;586.33;586.33
ÑUÑOA;30.63;540.5;540.5
LO BARNECHEA;24.97;452.0;452.0
LAS CONDES;13.19;738.5;738.5
LA PINTANA;89.36;551.0;551.0
LO BARNECHEA;24.97;879.5;879.5
LAS CONDES;13.19;582.34;582.34
PROVIDENCIA;20.18;640.5;640.5
LAS CONDES;13.19;713.0;713.0
PROVIDENCIA;20.18;792.6378110839737;792.6378110839737
LAS CONDES;13.19;529.5;529.5
VITACURA;3.32;591.9;591.9
PROVIDENCIA;20.18;400.81;400.81
PROVIDENCIA;20.18;929.5;929.5
ÑUÑOA;30.63;749.5;749.5
LAS CONDES;13.19;610.0;610.0
PROVIDENCIA;20.18;765.0;765.0
PROVIDENCIA;20.18;863.0;863.0
ÑUÑOA;30.63;795.5;795.5
PROVIDENCIA;20.18;543.0;543.0
LO BARNECHEA;24.97;793.5;793.5
LAS CONDES;13.19;584.04;584.04
PROVIDENCIA;20.18;792.5;792.5
LA REINA;32.42;881.0;881.0
LA PINTANA;89.36;396.44;396.44
PROVIDENCIA;20.18;532.0;532.0
PROVIDENCIA;20.18;581.5;581.5
PROVIDENCIA;20.18;400.5;400.5
LAS CONDES;13.19;800.0;800.0
LA REINA;32.42;720.5;720.5
LAS CONDES;13.19;576.37;576.37
LAS CONDES;13.19;575.99;575.99
ÑUÑOA;30.63;891.0;891.0
LO BARNECHEA;24.97;761.5;761.5
PROVIDENCIA;20.18;753.5;753.5
LAS CONDES;13.19;618.5;618.5
ÑUÑOA;30.63;788.0;788.0
LAS CONDES;13.19;671.5;671.5
PROVIDENCIA;20.18;695.0;695.0
LAS CONDES;13.19;729.5;729.5
LO BARNECHEA;24.97;564.01;564.01
LA PINTANA;89.36;576.31;576.31
VITACURA;3.32;588.85;588.85
PROVIDENCIA;20.18;641.0;641.0
LA PINTANA;89.36;785.5;785.5
PROVIDENCIA;20.18;396.92;396.92
LO ESPEJO;87.0;583.47;583.47
